Weapon_Used,Monetary_Damage,Gun_Laws,Moon_Phase,Weather
Gun,1250.316376,Medium_Gun_Laws,Full_Moon,Tornado
Gun,79.38555101,Medium_Gun_Laws,First_Quarter,Clear
Gun,1248.899942,Medium_Gun_Laws,Waxing_Gibbous,Clear
Gun,1248.492606,Medium_Gun_Laws,Full_Moon,Light_Rain
Gun,80.59668969,Medium_Gun_Laws,New_Moon,Clear
Gun,80.10960921,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,81.89379823,Medium_Gun_Laws,Waning_Gibbous,Heavy_Fog
Gun,2159.338194,Medium_Gun_Laws,Waxing_Gibbous,Heavy_Fog
Gun,3430.739202,Medium_Gun_Laws,First_Quarter,Lightning_Storm
Gun,78.48628416,Medium_Gun_Laws,First_Quarter,Clear
Gun,80.37957087,Medium_Gun_Laws,Full_Moon,Hurricane
Gun,639.3838273,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,81.03841779,Medium_Gun_Laws,Waning_Cresent,Light_Rain
Gun,2158.740725,Medium_Gun_Laws,Waning_Gibbous,Lightning_Storm
Gun,80.07281247,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,1250.23862,Medium_Gun_Laws,Waning_Gibbous,Heavy_Fog
Gun,79.83337429,Medium_Gun_Laws,Third_Quarter,Lightning_Storm
Gun,640.9288502,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,79.44327958,Medium_Gun_Laws,Third_Quarter,Heavy_Fog
Gun,79.91580126,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,641.5074278,Medium_Gun_Laws,First_Quarter,Clear
Gun,80.84949382,Medium_Gun_Laws,Full_Moon,Light_Fog
Gun,5120.038804,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,79.64768343,Medium_Gun_Laws,Third_Quarter,Light_Rain
Gun,79.63451824,Medium_Gun_Laws,First_Quarter,Clear
Gun,270.6782954,Medium_Gun_Laws,Full_Moon,Clear
Gun,640.7601265,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,639.6094267,Medium_Gun_Laws,Full_Moon,Tornado
Gun,270.6445928,Medium_Gun_Laws,Third_Quarter,Clear
Gun,78.15825345,Medium_Gun_Laws,Waning_Gibbous,Light_Fog
Gun,2160.140757,Medium_Gun_Laws,First_Quarter,Clear
Gun,80.45492017,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,271.3888745,Medium_Gun_Laws,Waning_Gibbous,Light_Fog
Gun,1250.213475,Medium_Gun_Laws,Waxing_Gibbous,Clear
Gun,78.64131295,Medium_Gun_Laws,Full_Moon,Heavy_Fog
Gun,80.31981877,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,81.75283459,Medium_Gun_Laws,Waning_Gibbous,Lightning_Storm
Gun,78.27592357,Medium_Gun_Laws,Third_Quarter,Clear
Gun,269.7614863,Medium_Gun_Laws,First_Quarter,Light_Rain
Gun,79.2673332,Medium_Gun_Laws,First_Quarter,Light_Fog
Gun,79.72162752,Medium_Gun_Laws,Third_Quarter,Clear
Gun,79.61430719,Medium_Gun_Laws,New_Moon,Clear
Gun,79.62388503,Medium_Gun_Laws,First_Quarter,Light_Rain
Gun,79.74000009,Medium_Gun_Laws,First_Quarter,Clear
Gun,1252.798925,Medium_Gun_Laws,Waning_Gibbous,Heavy_Fog
Gun,81.12038423,Medium_Gun_Laws,First_Quarter,Clear
Gun,79.98626885,Medium_Gun_Laws,Third_Quarter,Light_Fog
Gun,80.3069961,Medium_Gun_Laws,Third_Quarter,Clear
Gun,269.5252347,Medium_Gun_Laws,Third_Quarter,Clear
Gun,3431.716769,Medium_Gun_Laws,Waning_Gibbous,Heavy_Fog
Gun,79.34761831,Medium_Gun_Laws,Third_Quarter,Clear
Gun,81.26115505,Medium_Gun_Laws,New_Moon,Clear
Gun,271.3220483,Medium_Gun_Laws,New_Moon,Clear
Gun,641.0651114,Medium_Gun_Laws,First_Quarter,Clear
Gun,1248.31493,Medium_Gun_Laws,Waning_Cresent,Heavy_Fog
Gun,640.939397,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,81.90735607,Medium_Gun_Laws,Full_Moon,Light_Rain
Gun,270.0661049,Medium_Gun_Laws,Waxing_Gibbous,Heavy_Fog
Gun,13310.83273,Medium_Gun_Laws,Full_Moon,Clear
Gun,80.36086468,Medium_Gun_Laws,First_Quarter,Clear
Gun,81.11830945,Medium_Gun_Laws,Full_Moon,Light_Fog
Gun,638.7133318,Medium_Gun_Laws,Third_Quarter,Clear
Gun,80.77499496,Medium_Gun_Laws,New_Moon,Clear
Gun,270.4061701,Medium_Gun_Laws,First_Quarter,Heavy_Fog
Gun,5120.163008,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,3430.859214,Medium_Gun_Laws,Full_Moon,Tornado
Gun,33749.31475,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,79.95849478,Medium_Gun_Laws,New_Moon,Clear
Gun,268.8726982,Medium_Gun_Laws,Full_Moon,Light_Rain
Gun,80.32182039,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,80.39950123,Medium_Gun_Laws,Full_Moon,Earthquake
Gun,270.5232251,Medium_Gun_Laws,New_Moon,Clear
Gun,269.8319268,Medium_Gun_Laws,Waning_Gibbous,Heavy_Fog
Gun,81.23778948,Medium_Gun_Laws,Waxing_Gibbous,Light_Rain
Gun,640.375857,Medium_Gun_Laws,New_Moon,Clear
Gun,80.01028515,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,269.7643108,Medium_Gun_Laws,Full_Moon,Light_Rain
Gun,21968.93902,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,79.53907001,Medium_Gun_Laws,Waning_Gibbous,Light_Rain
Gun,640.5628934,Medium_Gun_Laws,Waxing_Gibbous,Light_Rain
Gun,272.4320522,Medium_Gun_Laws,Full_Moon,Clear
Gun,269.6214586,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,640.0365727,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,81.66041962,Medium_Gun_Laws,Third_Quarter,Light_Rain
Gun,80.94627459,Medium_Gun_Laws,Third_Quarter,Clear
Gun,268.1087382,Medium_Gun_Laws,Full_Moon,Clear
Gun,78.58784635,Medium_Gun_Laws,New_Moon,Clear
Gun,270.8512972,Medium_Gun_Laws,Third_Quarter,Clear
Gun,79.05549837,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,2158.623229,Medium_Gun_Laws,First_Quarter,Heavy_Fog
Gun,27438.97936,Medium_Gun_Laws,First_Quarter,Clear
Gun,80.87478675,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,79.7137739,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,79.13654902,Medium_Gun_Laws,First_Quarter,Clear
Gun,80.1099494,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,639.8102802,Medium_Gun_Laws,Third_Quarter,Clear
Gun,271.9752977,Medium_Gun_Laws,Third_Quarter,Clear
Gun,79.99116634,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,2160.989445,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,7289.488716,Medium_Gun_Laws,New_Moon,Clear
Gun,271.5845243,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,78.33450273,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,79.10009311,Medium_Gun_Laws,Waning_Cresent,Light_Fog
Gun,2162.500797,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,269.4556653,Medium_Gun_Laws,Third_Quarter,Light_Fog
Gun,639.5798298,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,270.7845155,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,7291.062637,Medium_Gun_Laws,New_Moon,Clear
Gun,7289.144888,Medium_Gun_Laws,Waning_Gibbous,Lightning_Storm
Gun,270.8249086,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,79.18307704,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,13308.79899,Medium_Gun_Laws,Full_Moon,Heavy_Fog
Gun,81.00547271,Medium_Gun_Laws,Third_Quarter,Lightning_Storm
Gun,270.6664483,Medium_Gun_Laws,New_Moon,Clear
Gun,269.4057237,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,79.27448904,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,2160.693603,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,639.1964366,Medium_Gun_Laws,Waxing_Gibbous,Light_Rain
Gun,33751.45656,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,79.25014365,Medium_Gun_Laws,Waning_Cresent,Light_Fog
Gun,1248.934002,Medium_Gun_Laws,Waning_Cresent,Lightning_Storm
Gun,78.59913295,Medium_Gun_Laws,Full_Moon,Heavy_Fog
Gun,639.7864295,Medium_Gun_Laws,New_Moon,Clear
Gun,271.6410107,Medium_Gun_Laws,New_Moon,Clear
Gun,79.9557858,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,33748.69674,Medium_Gun_Laws,Third_Quarter,Clear
Gun,79.57972504,Medium_Gun_Laws,Full_Moon,Earthquake
Gun,80.15669864,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,80.54249947,Medium_Gun_Laws,New_Moon,Clear
Gun,81.23556223,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,3430.06781,Medium_Gun_Laws,New_Moon,Clear
Gun,268.6708825,Medium_Gun_Laws,Third_Quarter,Heavy_Fog
Gun,1251.452703,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,79.04975571,Medium_Gun_Laws,Third_Quarter,Clear
Gun,78.92076609,Medium_Gun_Laws,New_Moon,Clear
Gun,268.3496688,Medium_Gun_Laws,Waxing_Gibbous,Clear
Gun,78.77233639,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,79.71282659,Medium_Gun_Laws,Waning_Cresent,Heavy_Fog
Gun,641.4825723,Medium_Gun_Laws,Waxing_Cresent,Heavy_Fog
Gun,1249.038733,Medium_Gun_Laws,New_Moon,Clear
Gun,78.57387813,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,80.24853371,Medium_Gun_Laws,Waxing_Gibbous,Light_Rain
Gun,27440.7837,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,77.23082853,Medium_Gun_Laws,New_Moon,Clear
Gun,271.6280344,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,80.15866623,Medium_Gun_Laws,Waxing_Gibbous,Lightning_Storm
Gun,2161.432742,Medium_Gun_Laws,First_Quarter,Clear
Gun,79.22353912,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,79.08500136,Medium_Gun_Laws,New_Moon,Clear
Gun,80.3196407,Medium_Gun_Laws,First_Quarter,Clear
Gun,77.28410875,Medium_Gun_Laws,First_Quarter,Heavy_Fog
Gun,77.06518353,Medium_Gun_Laws,Waxing_Gibbous,Lightning_Storm
Gun,81.05759065,Medium_Gun_Laws,Third_Quarter,Heavy_Fog
Gun,270.7047437,Medium_Gun_Laws,Full_Moon,Tornado
Gun,270.6503367,Medium_Gun_Laws,First_Quarter,Clear
Gun,3430.304348,Medium_Gun_Laws,Waxing_Gibbous,Clear
Gun,79.96099109,Medium_Gun_Laws,Waxing_Cresent,Light_Rain
Gun,1249.573315,Medium_Gun_Laws,Full_Moon,Light_Rain
Gun,3430.363016,Medium_Gun_Laws,New_Moon,Clear
Gun,79.41346644,Medium_Gun_Laws,New_Moon,Clear
Gun,78.98816147,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,269.1405847,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,270.5489278,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,79.36239807,Medium_Gun_Laws,Waning_Gibbous,Light_Rain
Gun,1248.63589,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,269.4146308,Medium_Gun_Laws,Full_Moon,Clear
Gun,81.11539122,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,267.892992,Medium_Gun_Laws,New_Moon,Clear
Gun,79.68732414,Medium_Gun_Laws,Waning_Gibbous,Light_Fog
Gun,268.5930349,Medium_Gun_Laws,First_Quarter,Heavy_Fog
Gun,1248.747205,Medium_Gun_Laws,Waxing_Gibbous,Lightning_Storm
Gun,79.37238934,Medium_Gun_Laws,Full_Moon,Clear
Gun,79.61343897,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,79.88072068,Medium_Gun_Laws,Full_Moon,Light_Rain
Gun,7289.143943,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,638.8864877,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,80.66962574,Medium_Gun_Laws,Full_Moon,Tornado
Gun,79.48854618,Medium_Gun_Laws,Third_Quarter,Clear
Gun,9998.650496,Medium_Gun_Laws,Third_Quarter,Clear
Gun,1249.792902,Medium_Gun_Laws,Waxing_Gibbous,Clear
Gun,270.5621183,Medium_Gun_Laws,Waxing_Gibbous,Lightning_Storm
Gun,80.29926316,Medium_Gun_Laws,Third_Quarter,Light_Rain
Gun,79.09452514,Medium_Gun_Laws,Waning_Gibbous,Light_Fog
Gun,268.8287317,Medium_Gun_Laws,First_Quarter,Clear
Gun,80.82278691,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,81.12656622,Medium_Gun_Laws,Waxing_Gibbous,Earthquake
Gun,10000.41541,Medium_Gun_Laws,Waxing_Gibbous,Clear
Gun,78.13582367,Medium_Gun_Laws,New_Moon,Clear
Gun,78.25745933,Medium_Gun_Laws,Waning_Gibbous,Light_Rain
Gun,78.33581905,Medium_Gun_Laws,Full_Moon,Heavy_Fog
Gun,81.94371967,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,271.1790143,Medium_Gun_Laws,Full_Moon,Light_Fog
Gun,80.99039931,Medium_Gun_Laws,Waxing_Cresent,Light_Fog
Gun,271.7302799,Medium_Gun_Laws,First_Quarter,Lightning_Storm
Gun,1249.219207,Medium_Gun_Laws,Full_Moon,Lightning_Storm
Gun,5118.16868,Medium_Gun_Laws,Third_Quarter,Clear
Gun,271.1265518,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,13310.38111,Medium_Gun_Laws,Full_Moon,Lightning_Storm
Gun,80.89214805,Medium_Gun_Laws,New_Moon,Clear
Gun,269.0461354,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,80.36970708,Medium_Gun_Laws,New_Moon,Clear
Gun,79.44047771,Medium_Gun_Laws,Waxing_Cresent,Light_Fog
Gun,2160.631419,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,270.8920584,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,269.3915858,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,270.5694035,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,81.747135,Medium_Gun_Laws,Waning_Cresent,Heavy_Fog
Gun,13310.20961,Medium_Gun_Laws,Waxing_Gibbous,Clear
Gun,641.2038296,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,1249.567756,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,1248.963298,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,80.57801135,Medium_Gun_Laws,First_Quarter,Light_Fog
Gun,80.51123726,Medium_Gun_Laws,Full_Moon,Lightning_Storm
Gun,79.36810331,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,78.80978239,Medium_Gun_Laws,Third_Quarter,Light_Rain
Gun,13311.64932,Medium_Gun_Laws,Waning_Gibbous,Heavy_Fog
Gun,1248.483865,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,81.11781297,Medium_Gun_Laws,Waning_Gibbous,Lightning_Storm
Gun,78.44173978,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,78.45198453,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,81.35909688,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,80.39231939,Medium_Gun_Laws,New_Moon,Clear
Gun,7290.470662,Medium_Gun_Laws,Waxing_Gibbous,Heavy_Fog
Gun,270.0998448,Medium_Gun_Laws,Waxing_Gibbous,Clear
Gun,641.6616976,Medium_Gun_Laws,Waxing_Gibbous,Clear
Gun,78.53892093,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,79.66689762,Medium_Gun_Laws,New_Moon,Clear
Gun,268.942045,Medium_Gun_Laws,New_Moon,Clear
Gun,79.40970756,Medium_Gun_Laws,Third_Quarter,Clear
Gun,81.40043802,Medium_Gun_Laws,Third_Quarter,Clear
Gun,267.7669296,Medium_Gun_Laws,Third_Quarter,Clear
Gun,80.70217003,Medium_Gun_Laws,First_Quarter,Clear
Gun,80.11379021,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,80.65180938,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,78.10886049,Medium_Gun_Laws,Waxing_Gibbous,Light_Rain
Gun,2161.331604,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,78.55494471,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,640.2464447,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,268.786116,Medium_Gun_Laws,Waxing_Gibbous,Tornado
Gun,1247.932499,Medium_Gun_Laws,First_Quarter,Clear
Gun,1247.744695,Medium_Gun_Laws,Waxing_Gibbous,Light_Fog
Gun,80.14937438,Medium_Gun_Laws,First_Quarter,Clear
Gun,79.25999731,Medium_Gun_Laws,First_Quarter,Clear
Gun,639.7448058,Medium_Gun_Laws,New_Moon,Clear
Gun,270.0547056,Medium_Gun_Laws,Waning_Gibbous,Lightning_Storm
Gun,269.692816,Medium_Gun_Laws,First_Quarter,Light_Fog
Gun,269.6187612,Medium_Gun_Laws,Waxing_Gibbous,Clear
Gun,79.67436045,Medium_Gun_Laws,Third_Quarter,Clear
Gun,79.67293474,Medium_Gun_Laws,Third_Quarter,Clear
Gun,13310.81377,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,79.2399282,Medium_Gun_Laws,New_Moon,Clear
Gun,80.57254467,Medium_Gun_Laws,New_Moon,Clear
Gun,269.3749215,Medium_Gun_Laws,Waning_Cresent,Light_Rain
Gun,78.76518781,Medium_Gun_Laws,Waxing_Gibbous,Clear
Gun,80.46018436,Medium_Gun_Laws,First_Quarter,Clear
Gun,79.96117916,Medium_Gun_Laws,First_Quarter,Clear
Gun,80.35394122,Medium_Gun_Laws,New_Moon,Clear
Gun,270.0981269,Medium_Gun_Laws,First_Quarter,Clear
Gun,79.09957101,Medium_Gun_Laws,Full_Moon,Earthquake
Gun,80.39730934,Medium_Gun_Laws,New_Moon,Clear
Gun,639.8943335,Medium_Gun_Laws,Third_Quarter,Clear
Gun,81.69931297,Medium_Gun_Laws,Waxing_Gibbous,Tornado
Gun,269.7449002,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,79.83222166,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,80.29027073,Medium_Gun_Laws,Waxing_Gibbous,Clear
Gun,3430.099594,Medium_Gun_Laws,New_Moon,Clear
Gun,1249.114397,Medium_Gun_Laws,Full_Moon,Hurricane
Gun,1249.500805,Medium_Gun_Laws,Full_Moon,Clear
Gun,77.75894897,Medium_Gun_Laws,Full_Moon,Light_Rain
Gun,639.6116985,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,271.4065216,Medium_Gun_Laws,New_Moon,Clear
Gun,79.82521633,Medium_Gun_Laws,First_Quarter,Clear
Gun,1251.182795,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,81.8342995,Medium_Gun_Laws,Third_Quarter,Light_Rain
Gun,269.9817001,Medium_Gun_Laws,Full_Moon,Light_Rain
Gun,79.3096651,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,79.2999038,Medium_Gun_Laws,First_Quarter,Clear
Gun,81.12057053,Medium_Gun_Laws,Third_Quarter,Light_Fog
Gun,78.76022954,Medium_Gun_Laws,First_Quarter,Clear
Gun,271.2340561,Medium_Gun_Laws,Full_Moon,Heavy_Fog
Gun,640.5995923,Medium_Gun_Laws,Third_Quarter,Heavy_Fog
Gun,80.04956949,Medium_Gun_Laws,First_Quarter,Clear
Gun,78.99660096,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,80.16874322,Medium_Gun_Laws,Waxing_Gibbous,Clear
Gun,80.08633125,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,268.1955318,Medium_Gun_Laws,Waning_Gibbous,Earthquake
Gun,640.7604066,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,80.45036415,Medium_Gun_Laws,New_Moon,Clear
Gun,79.61276555,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,269.163266,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,80.0470217,Medium_Gun_Laws,Third_Quarter,Clear
Gun,268.8266428,Medium_Gun_Laws,New_Moon,Clear
Gun,80.5096308,Medium_Gun_Laws,Waxing_Gibbous,Clear
Gun,80.53509793,Medium_Gun_Laws,New_Moon,Clear
Gun,5120.555684,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,268.4575863,Medium_Gun_Laws,Waxing_Cresent,Light_Fog
Gun,79.84513229,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,270.6868658,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,80.04076408,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,268.6376783,Medium_Gun_Laws,Third_Quarter,Clear
Gun,10001.16323,Medium_Gun_Laws,New_Moon,Clear
Gun,269.5120972,Medium_Gun_Laws,First_Quarter,Clear
Gun,7288.394652,Medium_Gun_Laws,Third_Quarter,Clear
Gun,27440.62096,Medium_Gun_Laws,First_Quarter,Heavy_Fog
Gun,79.81716438,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,80.0082289,Medium_Gun_Laws,Waxing_Gibbous,Light_Fog
Gun,1250.212896,Medium_Gun_Laws,New_Moon,Clear
Gun,270.9376744,Medium_Gun_Laws,New_Moon,Clear
Gun,1249.815601,Medium_Gun_Laws,Third_Quarter,Heavy_Fog
Gun,21968.48072,Medium_Gun_Laws,Full_Moon,Light_Fog
Gun,270.1350424,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,271.6132206,Medium_Gun_Laws,Waxing_Gibbous,Earthquake
Gun,640.0962994,Medium_Gun_Laws,First_Quarter,Clear
Gun,79.2155119,Medium_Gun_Laws,Waning_Cresent,Lightning_Storm
Gun,81.79039275,Medium_Gun_Laws,First_Quarter,Clear
Gun,80.82149918,Medium_Gun_Laws,First_Quarter,Clear
Gun,1248.634357,Medium_Gun_Laws,Waning_Gibbous,Hurricane
Gun,1251.570503,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,270.0453393,Medium_Gun_Laws,Third_Quarter,Clear
Gun,79.01230698,Medium_Gun_Laws,Full_Moon,Light_Rain
Gun,78.86038247,Medium_Gun_Laws,New_Moon,Clear
Gun,640.5982871,Medium_Gun_Laws,Full_Moon,Light_Fog
Gun,81.27786532,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,269.5996726,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,81.68186455,Medium_Gun_Laws,Full_Moon,Clear
Gun,2160.383394,Medium_Gun_Laws,New_Moon,Clear
Gun,5119.612038,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,270.5590047,Medium_Gun_Laws,Waning_Gibbous,Light_Rain
Gun,5120.282254,Medium_Gun_Laws,New_Moon,Clear
Gun,2157.7778,Medium_Gun_Laws,Waning_Cresent,Light_Rain
Gun,79.94159827,Medium_Gun_Laws,Full_Moon,Lightning_Storm
Gun,21969.94563,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,81.27018885,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,78.03364741,Medium_Gun_Laws,First_Quarter,Clear
Gun,7289.851467,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,17282.67489,Medium_Gun_Laws,Waxing_Gibbous,Clear
Gun,79.25124699,Medium_Gun_Laws,Full_Moon,Earthquake
Gun,79.32782742,Medium_Gun_Laws,Waxing_Cresent,Lightning_Storm
Gun,271.7290371,Medium_Gun_Laws,New_Moon,Clear
Gun,270.6971542,Medium_Gun_Laws,Full_Moon,Clear
Gun,268.6461124,Medium_Gun_Laws,Waning_Gibbous,Light_Fog
Gun,81.77208783,Medium_Gun_Laws,Full_Moon,Light_Rain
Gun,270.1359915,Medium_Gun_Laws,Third_Quarter,Clear
Gun,271.333995,Medium_Gun_Laws,Full_Moon,Tornado
Gun,269.8987609,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,82.56595365,Medium_Gun_Laws,Third_Quarter,Clear
Gun,271.3883773,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,79.89224776,Medium_Gun_Laws,Full_Moon,Clear
Gun,78.77923214,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,78.34284716,Medium_Gun_Laws,First_Quarter,Clear
Gun,80.18141492,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,268.9192496,Medium_Gun_Laws,Third_Quarter,Clear
Gun,79.97773443,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,79.89587577,Medium_Gun_Laws,Waning_Gibbous,Earthquake
Gun,80.16665925,Medium_Gun_Laws,Full_Moon,Tornado
Gun,269.8146128,Medium_Gun_Laws,Third_Quarter,Light_Fog
Gun,270.1970388,Medium_Gun_Laws,Full_Moon,Light_Fog
Gun,79.74041973,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,269.7179484,Medium_Gun_Laws,Waning_Gibbous,Earthquake
Gun,638.8468607,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,80.67987776,Medium_Gun_Laws,Waning_Cresent,Light_Rain
Gun,270.022296,Medium_Gun_Laws,First_Quarter,Clear
Gun,642.0657788,Medium_Gun_Laws,First_Quarter,Light_Rain
Gun,268.2297911,Medium_Gun_Laws,First_Quarter,Clear
Gun,78.99553877,Medium_Gun_Laws,Waxing_Gibbous,Lightning_Storm
Gun,269.1530915,Medium_Gun_Laws,Full_Moon,Light_Rain
Gun,78.85758347,Medium_Gun_Laws,Waxing_Gibbous,Light_Rain
Gun,639.0916655,Medium_Gun_Laws,Third_Quarter,Clear
Gun,7290.39345,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,79.99054671,Medium_Gun_Laws,First_Quarter,Light_Fog
Gun,80.34935314,Medium_Gun_Laws,Third_Quarter,Clear
Gun,3429.092111,Medium_Gun_Laws,Full_Moon,Light_Rain
Gun,79.40200689,Medium_Gun_Laws,Third_Quarter,Clear
Gun,9998.702273,Medium_Gun_Laws,First_Quarter,Clear
Gun,27441.23263,Medium_Gun_Laws,Waning_Gibbous,Light_Fog
Gun,1250.924894,Medium_Gun_Laws,Waxing_Gibbous,Clear
Gun,268.626203,Medium_Gun_Laws,First_Quarter,Clear
Gun,269.9491713,Medium_Gun_Laws,Waning_Gibbous,Light_Fog
Gun,269.0236464,Medium_Gun_Laws,First_Quarter,Heavy_Fog
Gun,270.4300693,Medium_Gun_Laws,Third_Quarter,Clear
Gun,80.1307021,Medium_Gun_Laws,Full_Moon,Lightning_Storm
Gun,1250.648058,Medium_Gun_Laws,Waxing_Cresent,Clear
Gun,80.3092519,Medium_Gun_Laws,Waning_Cresent,Clear
Gun,270.3735401,Medium_Gun_Laws,Waxing_Gibbous,Light_Rain
Gun,78.27399318,Medium_Gun_Laws,Waxing_Gibbous,Light_Rain
Gun,268.8536362,Medium_Gun_Laws,First_Quarter,Light_Rain
Gun,269.3851304,Medium_Gun_Laws,First_Quarter,Clear
Gun,79.52050848,Medium_Gun_Laws,Waning_Gibbous,Clear
Gun,79.09725732,Medium_Gun_Laws,Third_Quarter,Tornado
Gun,80.59225356,Medium_Gun_Laws,Third_Quarter,Clear
Gun,80.4808032,Medium_Gun_Laws,Waxing_Gibbous,Lightning_Storm
